freq (Hz),input noise; V / sqrt(Hz) mcparamset 1  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 2  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 3  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 4  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 5  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 6  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 7  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 8  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 9  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 10  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 11  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 12  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 13  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 14  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 15  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 16  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 17  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 18  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 19  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 20  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 21  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 22  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 23  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 24  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 25  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 26  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 27  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 28  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 29  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 30  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 31  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 32  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 33  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 34  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 35  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 36  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 37  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 38  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 39  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 40  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 41  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 42  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 43  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 44  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 45  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 46  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 47  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 48  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 49  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 50  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 51  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 52  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 53  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 54  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 55  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 56  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 57  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 58  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 59  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 60  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 61  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 62  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 63  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 64  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 65  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 66  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 67  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 68  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 69  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 70  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 71  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 72  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 73  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 74  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 75  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 76  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 77  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 78  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 79  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 80  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 81  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 82  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 83  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 84  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 85  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 86  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 87  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 88  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 89  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 90  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 91  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 92  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 93  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 94  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 95  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 96  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 97  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 98  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 99  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 100  (V / sqrt(Hz))
630.957E3,1.07746E-9,1.07091E-9,1.10854E-9,1.08829E-9,1.08513E-9,1.07101E-9,1.08774E-9,1.08255E-9,1.08152E-9,1.07064E-9,1.09599E-9,1.07383E-9,1.08899E-9,1.08044E-9,1.07768E-9,1.07796E-9,1.09386E-9,1.08042E-9,1.07312E-9,1.05676E-9,1.09926E-9,1.08601E-9,1.09565E-9,1.08756E-9,1.07767E-9,1.06945E-9,1.07863E-9,1.06430E-9,1.09987E-9,1.07868E-9,1.08137E-9,1.07998E-9,1.06936E-9,1.08157E-9,1.07936E-9,1.09412E-9,1.07534E-9,1.08703E-9,1.06602E-9,1.07742E-9,1.07441E-9,1.07533E-9,1.08854E-9,1.07559E-9,1.09057E-9,1.08442E-9,1.08035E-9,1.08707E-9,1.07645E-9,1.07627E-9,1.07440E-9,1.07929E-9,1.07635E-9,1.08364E-9,1.06098E-9,1.08291E-9,1.08770E-9,1.08692E-9,1.07815E-9,1.08883E-9,1.06891E-9,1.09409E-9,1.07422E-9,1.09707E-9,1.06282E-9,1.09235E-9,1.06867E-9,1.07705E-9,1.06163E-9,1.09266E-9,1.08246E-9,1.08033E-9,1.07099E-9,1.08858E-9,1.08665E-9,1.07273E-9,1.09010E-9,1.07617E-9,1.06784E-9,1.09622E-9,1.06458E-9,1.07432E-9,1.09401E-9,1.07315E-9,1.07651E-9,1.08616E-9,1.09054E-9,1.08746E-9,1.06320E-9,1.08324E-9,1.10653E-9,1.08000E-9,1.10000E-9,1.06552E-9,1.06831E-9,1.07590E-9,1.08663E-9,1.07649E-9,1.08030E-9,1.07559E-9
794.328E3,1.07746E-9,1.07090E-9,1.10854E-9,1.08829E-9,1.08513E-9,1.07100E-9,1.08774E-9,1.08255E-9,1.08152E-9,1.07064E-9,1.09599E-9,1.07383E-9,1.08898E-9,1.08044E-9,1.07768E-9,1.07795E-9,1.09386E-9,1.08042E-9,1.07312E-9,1.05676E-9,1.09926E-9,1.08601E-9,1.09565E-9,1.08756E-9,1.07767E-9,1.06943E-9,1.07862E-9,1.06430E-9,1.09986E-9,1.07867E-9,1.08137E-9,1.07998E-9,1.06936E-9,1.08156E-9,1.07935E-9,1.09412E-9,1.07533E-9,1.08703E-9,1.06601E-9,1.07742E-9,1.07441E-9,1.07532E-9,1.08854E-9,1.07559E-9,1.09057E-9,1.08440E-9,1.08035E-9,1.08707E-9,1.07645E-9,1.07626E-9,1.07440E-9,1.07929E-9,1.07635E-9,1.08364E-9,1.06098E-9,1.08291E-9,1.08770E-9,1.08692E-9,1.07815E-9,1.08883E-9,1.06891E-9,1.09409E-9,1.07421E-9,1.09708E-9,1.06282E-9,1.09235E-9,1.06866E-9,1.07705E-9,1.06162E-9,1.09266E-9,1.08246E-9,1.08033E-9,1.07099E-9,1.08858E-9,1.08665E-9,1.07273E-9,1.09010E-9,1.07616E-9,1.06784E-9,1.09622E-9,1.06457E-9,1.07432E-9,1.09401E-9,1.07313E-9,1.07651E-9,1.08616E-9,1.09054E-9,1.08746E-9,1.06320E-9,1.08323E-9,1.10652E-9,1.07999E-9,1.10000E-9,1.06551E-9,1.06831E-9,1.07589E-9,1.08663E-9,1.07649E-9,1.08030E-9,1.07559E-9
1.00000E6,1.07746E-9,1.07090E-9,1.10854E-9,1.08829E-9,1.08514E-9,1.07099E-9,1.08774E-9,1.08255E-9,1.08152E-9,1.07064E-9,1.09599E-9,1.07383E-9,1.08898E-9,1.08044E-9,1.07768E-9,1.07794E-9,1.09386E-9,1.08042E-9,1.07313E-9,1.05676E-9,1.09927E-9,1.08601E-9,1.09565E-9,1.08756E-9,1.07767E-9,1.06942E-9,1.07862E-9,1.06430E-9,1.09986E-9,1.07867E-9,1.08137E-9,1.07998E-9,1.06936E-9,1.08156E-9,1.07935E-9,1.09412E-9,1.07532E-9,1.08704E-9,1.06601E-9,1.07742E-9,1.07441E-9,1.07532E-9,1.08854E-9,1.07559E-9,1.09057E-9,1.08439E-9,1.08035E-9,1.08707E-9,1.07645E-9,1.07626E-9,1.07440E-9,1.07930E-9,1.07635E-9,1.08364E-9,1.06098E-9,1.08291E-9,1.08771E-9,1.08692E-9,1.07815E-9,1.08883E-9,1.06891E-9,1.09409E-9,1.07421E-9,1.09708E-9,1.06282E-9,1.09235E-9,1.06866E-9,1.07705E-9,1.06162E-9,1.09266E-9,1.08246E-9,1.08034E-9,1.07099E-9,1.08858E-9,1.08665E-9,1.07273E-9,1.09011E-9,1.07616E-9,1.06785E-9,1.09622E-9,1.06458E-9,1.07432E-9,1.09401E-9,1.07312E-9,1.07651E-9,1.08615E-9,1.09054E-9,1.08745E-9,1.06320E-9,1.08323E-9,1.10652E-9,1.07999E-9,1.10000E-9,1.06550E-9,1.06831E-9,1.07588E-9,1.08663E-9,1.07650E-9,1.08030E-9,1.07559E-9
1.25893E6,1.07746E-9,1.07091E-9,1.10854E-9,1.08830E-9,1.08514E-9,1.07099E-9,1.08774E-9,1.08255E-9,1.08152E-9,1.07065E-9,1.09599E-9,1.07383E-9,1.08898E-9,1.08044E-9,1.07769E-9,1.07794E-9,1.09386E-9,1.08042E-9,1.07313E-9,1.05677E-9,1.09927E-9,1.08601E-9,1.09565E-9,1.08756E-9,1.07768E-9,1.06942E-9,1.07862E-9,1.06431E-9,1.09986E-9,1.07867E-9,1.08137E-9,1.07999E-9,1.06937E-9,1.08156E-9,1.07935E-9,1.09413E-9,1.07532E-9,1.08704E-9,1.06601E-9,1.07742E-9,1.07442E-9,1.07533E-9,1.08854E-9,1.07560E-9,1.09057E-9,1.08439E-9,1.08036E-9,1.08708E-9,1.07646E-9,1.07626E-9,1.07440E-9,1.07930E-9,1.07635E-9,1.08365E-9,1.06099E-9,1.08292E-9,1.08771E-9,1.08693E-9,1.07815E-9,1.08884E-9,1.06892E-9,1.09409E-9,1.07421E-9,1.09708E-9,1.06282E-9,1.09235E-9,1.06866E-9,1.07706E-9,1.06163E-9,1.09267E-9,1.08246E-9,1.08034E-9,1.07099E-9,1.08859E-9,1.08666E-9,1.07273E-9,1.09011E-9,1.07616E-9,1.06785E-9,1.09623E-9,1.06458E-9,1.07432E-9,1.09402E-9,1.07312E-9,1.07652E-9,1.08616E-9,1.09055E-9,1.08745E-9,1.06320E-9,1.08324E-9,1.10652E-9,1.08000E-9,1.10000E-9,1.06550E-9,1.06832E-9,1.07588E-9,1.08663E-9,1.07650E-9,1.08031E-9,1.07560E-9
1.58489E6,1.07747E-9,1.07091E-9,1.10855E-9,1.08830E-9,1.08515E-9,1.07100E-9,1.08775E-9,1.08256E-9,1.08153E-9,1.07066E-9,1.09600E-9,1.07384E-9,1.08899E-9,1.08045E-9,1.07770E-9,1.07794E-9,1.09388E-9,1.08043E-9,1.07314E-9,1.05677E-9,1.09928E-9,1.08602E-9,1.09566E-9,1.08757E-9,1.07769E-9,1.06942E-9,1.07863E-9,1.06432E-9,1.09986E-9,1.07868E-9,1.08138E-9,1.08000E-9,1.06938E-9,1.08157E-9,1.07936E-9,1.09414E-9,1.07533E-9,1.08705E-9,1.06602E-9,1.07743E-9,1.07443E-9,1.07534E-9,1.08855E-9,1.07560E-9,1.09058E-9,1.08440E-9,1.08037E-9,1.08709E-9,1.07647E-9,1.07626E-9,1.07441E-9,1.07931E-9,1.07635E-9,1.08366E-9,1.06100E-9,1.08293E-9,1.08772E-9,1.08693E-9,1.07816E-9,1.08885E-9,1.06893E-9,1.09410E-9,1.07421E-9,1.09709E-9,1.06283E-9,1.09236E-9,1.06866E-9,1.07707E-9,1.06163E-9,1.09267E-9,1.08248E-9,1.08035E-9,1.07100E-9,1.08860E-9,1.08667E-9,1.07274E-9,1.09012E-9,1.07616E-9,1.06786E-9,1.09624E-9,1.06459E-9,1.07432E-9,1.09403E-9,1.07313E-9,1.07652E-9,1.08617E-9,1.09056E-9,1.08746E-9,1.06321E-9,1.08325E-9,1.10653E-9,1.08000E-9,1.10001E-9,1.06550E-9,1.06833E-9,1.07589E-9,1.08664E-9,1.07651E-9,1.08032E-9,1.07560E-9
1.99526E6,1.07749E-9,1.07093E-9,1.10857E-9,1.08832E-9,1.08517E-9,1.07101E-9,1.08777E-9,1.08258E-9,1.08155E-9,1.07067E-9,1.09602E-9,1.07386E-9,1.08900E-9,1.08047E-9,1.07771E-9,1.07795E-9,1.09389E-9,1.08045E-9,1.07316E-9,1.05679E-9,1.09930E-9,1.08603E-9,1.09568E-9,1.08759E-9,1.07770E-9,1.06943E-9,1.07864E-9,1.06433E-9,1.09988E-9,1.07869E-9,1.08140E-9,1.08001E-9,1.06939E-9,1.08158E-9,1.07937E-9,1.09416E-9,1.07534E-9,1.08707E-9,1.06603E-9,1.07744E-9,1.07444E-9,1.07535E-9,1.08857E-9,1.07562E-9,1.09060E-9,1.08441E-9,1.08038E-9,1.08711E-9,1.07648E-9,1.07628E-9,1.07442E-9,1.07933E-9,1.07637E-9,1.08367E-9,1.06101E-9,1.08295E-9,1.08774E-9,1.08695E-9,1.07818E-9,1.08887E-9,1.06894E-9,1.09412E-9,1.07423E-9,1.09711E-9,1.06285E-9,1.09238E-9,1.06868E-9,1.07709E-9,1.06165E-9,1.09269E-9,1.08249E-9,1.08037E-9,1.07101E-9,1.08861E-9,1.08668E-9,1.07276E-9,1.09014E-9,1.07617E-9,1.06788E-9,1.09625E-9,1.06461E-9,1.07434E-9,1.09404E-9,1.07314E-9,1.07654E-9,1.08618E-9,1.09058E-9,1.08747E-9,1.06322E-9,1.08326E-9,1.10655E-9,1.08002E-9,1.10003E-9,1.06551E-9,1.06834E-9,1.07590E-9,1.08666E-9,1.07653E-9,1.08034E-9,1.07562E-9
2.51189E6,1.07752E-9,1.07095E-9,1.10860E-9,1.08835E-9,1.08520E-9,1.07104E-9,1.08779E-9,1.08261E-9,1.08158E-9,1.07070E-9,1.09605E-9,1.07389E-9,1.08903E-9,1.08050E-9,1.07774E-9,1.07798E-9,1.09392E-9,1.08047E-9,1.07319E-9,1.05682E-9,1.09933E-9,1.08606E-9,1.09571E-9,1.08761E-9,1.07773E-9,1.06945E-9,1.07867E-9,1.06436E-9,1.09990E-9,1.07872E-9,1.08142E-9,1.08004E-9,1.06942E-9,1.08161E-9,1.07940E-9,1.09419E-9,1.07537E-9,1.08710E-9,1.06606E-9,1.07747E-9,1.07447E-9,1.07538E-9,1.08860E-9,1.07565E-9,1.09063E-9,1.08443E-9,1.08041E-9,1.08714E-9,1.07651E-9,1.07630E-9,1.07445E-9,1.07936E-9,1.07639E-9,1.08370E-9,1.06104E-9,1.08298E-9,1.08777E-9,1.08698E-9,1.07820E-9,1.08889E-9,1.06897E-9,1.09415E-9,1.07425E-9,1.09714E-9,1.06288E-9,1.09241E-9,1.06870E-9,1.07711E-9,1.06167E-9,1.09272E-9,1.08252E-9,1.08040E-9,1.07104E-9,1.08864E-9,1.08671E-9,1.07278E-9,1.09017E-9,1.07620E-9,1.06791E-9,1.09628E-9,1.06463E-9,1.07436E-9,1.09407E-9,1.07316E-9,1.07657E-9,1.08621E-9,1.09060E-9,1.08750E-9,1.06325E-9,1.08329E-9,1.10658E-9,1.08005E-9,1.10006E-9,1.06553E-9,1.06837E-9,1.07593E-9,1.08669E-9,1.07656E-9,1.08036E-9,1.07565E-9
3.16228E6,1.07757E-9,1.07100E-9,1.10865E-9,1.08839E-9,1.08524E-9,1.07108E-9,1.08784E-9,1.08266E-9,1.08162E-9,1.07074E-9,1.09609E-9,1.07393E-9,1.08907E-9,1.08054E-9,1.07779E-9,1.07802E-9,1.09397E-9,1.08051E-9,1.07323E-9,1.05686E-9,1.09938E-9,1.08611E-9,1.09575E-9,1.08766E-9,1.07778E-9,1.06950E-9,1.07871E-9,1.06440E-9,1.09995E-9,1.07876E-9,1.08147E-9,1.08009E-9,1.06946E-9,1.08165E-9,1.07944E-9,1.09424E-9,1.07541E-9,1.08714E-9,1.06610E-9,1.07751E-9,1.07452E-9,1.07542E-9,1.08865E-9,1.07569E-9,1.09068E-9,1.08447E-9,1.08046E-9,1.08718E-9,1.07656E-9,1.07635E-9,1.07449E-9,1.07940E-9,1.07643E-9,1.08375E-9,1.06108E-9,1.08302E-9,1.08782E-9,1.08702E-9,1.07824E-9,1.08894E-9,1.06901E-9,1.09420E-9,1.07430E-9,1.09718E-9,1.06292E-9,1.09246E-9,1.06874E-9,1.07716E-9,1.06171E-9,1.09276E-9,1.08257E-9,1.08044E-9,1.07109E-9,1.08869E-9,1.08676E-9,1.07283E-9,1.09022E-9,1.07624E-9,1.06795E-9,1.09633E-9,1.06468E-9,1.07440E-9,1.09412E-9,1.07321E-9,1.07661E-9,1.08626E-9,1.09065E-9,1.08754E-9,1.06329E-9,1.08334E-9,1.10663E-9,1.08010E-9,1.10011E-9,1.06557E-9,1.06841E-9,1.07597E-9,1.08673E-9,1.07660E-9,1.08041E-9,1.07569E-9
3.98107E6,1.07764E-9,1.07106E-9,1.10872E-9,1.08847E-9,1.08531E-9,1.07115E-9,1.08790E-9,1.08273E-9,1.08169E-9,1.07081E-9,1.09616E-9,1.07400E-9,1.08915E-9,1.08061E-9,1.07786E-9,1.07810E-9,1.09404E-9,1.08058E-9,1.07330E-9,1.05692E-9,1.09945E-9,1.08618E-9,1.09582E-9,1.08773E-9,1.07785E-9,1.06957E-9,1.07877E-9,1.06447E-9,1.10002E-9,1.07883E-9,1.08154E-9,1.08016E-9,1.06954E-9,1.08173E-9,1.07951E-9,1.09431E-9,1.07548E-9,1.08721E-9,1.06617E-9,1.07757E-9,1.07459E-9,1.07550E-9,1.08872E-9,1.07577E-9,1.09076E-9,1.08454E-9,1.08053E-9,1.08726E-9,1.07663E-9,1.07642E-9,1.07456E-9,1.07947E-9,1.07650E-9,1.08382E-9,1.06115E-9,1.08310E-9,1.08789E-9,1.08709E-9,1.07831E-9,1.08901E-9,1.06908E-9,1.09427E-9,1.07437E-9,1.09726E-9,1.06300E-9,1.09254E-9,1.06880E-9,1.07723E-9,1.06177E-9,1.09284E-9,1.08264E-9,1.08052E-9,1.07116E-9,1.08876E-9,1.08683E-9,1.07289E-9,1.09029E-9,1.07631E-9,1.06802E-9,1.09640E-9,1.06474E-9,1.07447E-9,1.09419E-9,1.07328E-9,1.07667E-9,1.08633E-9,1.09072E-9,1.08760E-9,1.06336E-9,1.08341E-9,1.10671E-9,1.08017E-9,1.10018E-9,1.06563E-9,1.06847E-9,1.07604E-9,1.08680E-9,1.07667E-9,1.08047E-9,1.07576E-9
5.01187E6,1.07776E-9,1.07117E-9,1.10885E-9,1.08858E-9,1.08542E-9,1.07127E-9,1.08802E-9,1.08285E-9,1.08181E-9,1.07091E-9,1.09628E-9,1.07411E-9,1.08927E-9,1.08072E-9,1.07798E-9,1.07821E-9,1.09416E-9,1.08069E-9,1.07341E-9,1.05703E-9,1.09957E-9,1.08629E-9,1.09594E-9,1.08784E-9,1.07796E-9,1.06968E-9,1.07888E-9,1.06458E-9,1.10014E-9,1.07894E-9,1.08165E-9,1.08027E-9,1.06965E-9,1.08185E-9,1.07961E-9,1.09444E-9,1.07559E-9,1.08733E-9,1.06627E-9,1.07768E-9,1.07470E-9,1.07561E-9,1.08884E-9,1.07588E-9,1.09088E-9,1.08465E-9,1.08064E-9,1.08737E-9,1.07675E-9,1.07654E-9,1.07466E-9,1.07959E-9,1.07660E-9,1.08393E-9,1.06126E-9,1.08322E-9,1.08801E-9,1.08720E-9,1.07842E-9,1.08913E-9,1.06920E-9,1.09439E-9,1.07448E-9,1.09737E-9,1.06311E-9,1.09266E-9,1.06891E-9,1.07735E-9,1.06187E-9,1.09295E-9,1.08275E-9,1.08063E-9,1.07127E-9,1.08887E-9,1.08694E-9,1.07300E-9,1.09041E-9,1.07642E-9,1.06813E-9,1.09652E-9,1.06485E-9,1.07458E-9,1.09431E-9,1.07340E-9,1.07678E-9,1.08645E-9,1.09083E-9,1.08771E-9,1.06347E-9,1.08352E-9,1.10683E-9,1.08029E-9,1.10030E-9,1.06573E-9,1.06858E-9,1.07614E-9,1.08691E-9,1.07679E-9,1.08058E-9,1.07587E-9
6.30957E6,1.07795E-9,1.07135E-9,1.10904E-9,1.08877E-9,1.08560E-9,1.07145E-9,1.08819E-9,1.08303E-9,1.08199E-9,1.07108E-9,1.09646E-9,1.07428E-9,1.08945E-9,1.08090E-9,1.07816E-9,1.07840E-9,1.09435E-9,1.08087E-9,1.07359E-9,1.05720E-9,1.09976E-9,1.08648E-9,1.09612E-9,1.08803E-9,1.07814E-9,1.06987E-9,1.07906E-9,1.06475E-9,1.10032E-9,1.07911E-9,1.08183E-9,1.08045E-9,1.06983E-9,1.08204E-9,1.07978E-9,1.09463E-9,1.07576E-9,1.08751E-9,1.06644E-9,1.07785E-9,1.07488E-9,1.07579E-9,1.08903E-9,1.07606E-9,1.09107E-9,1.08482E-9,1.08082E-9,1.08756E-9,1.07693E-9,1.07673E-9,1.07484E-9,1.07977E-9,1.07677E-9,1.08411E-9,1.06143E-9,1.08340E-9,1.08819E-9,1.08738E-9,1.07860E-9,1.08931E-9,1.06937E-9,1.09458E-9,1.07467E-9,1.09755E-9,1.06329E-9,1.09286E-9,1.06907E-9,1.07754E-9,1.06204E-9,1.09313E-9,1.08294E-9,1.08081E-9,1.07145E-9,1.08905E-9,1.08712E-9,1.07317E-9,1.09060E-9,1.07660E-9,1.06830E-9,1.09671E-9,1.06503E-9,1.07475E-9,1.09450E-9,1.07358E-9,1.07695E-9,1.08664E-9,1.09101E-9,1.08788E-9,1.06365E-9,1.08370E-9,1.10703E-9,1.08048E-9,1.10049E-9,1.06589E-9,1.06874E-9,1.07632E-9,1.08709E-9,1.07697E-9,1.08076E-9,1.07605E-9
7.94328E6,1.07825E-9,1.07163E-9,1.10935E-9,1.08906E-9,1.08587E-9,1.07174E-9,1.08847E-9,1.08332E-9,1.08228E-9,1.07135E-9,1.09675E-9,1.07456E-9,1.08976E-9,1.08118E-9,1.07845E-9,1.07869E-9,1.09464E-9,1.08114E-9,1.07387E-9,1.05746E-9,1.10006E-9,1.08677E-9,1.09640E-9,1.08832E-9,1.07842E-9,1.07016E-9,1.07933E-9,1.06503E-9,1.10061E-9,1.07939E-9,1.08211E-9,1.08073E-9,1.07011E-9,1.08234E-9,1.08006E-9,1.09494E-9,1.07603E-9,1.08780E-9,1.06671E-9,1.07811E-9,1.07517E-9,1.07607E-9,1.08934E-9,1.07634E-9,1.09137E-9,1.08510E-9,1.08111E-9,1.08785E-9,1.07722E-9,1.07702E-9,1.07511E-9,1.08005E-9,1.07703E-9,1.08439E-9,1.06170E-9,1.08370E-9,1.08849E-9,1.08766E-9,1.07887E-9,1.08960E-9,1.06965E-9,1.09487E-9,1.07495E-9,1.09784E-9,1.06357E-9,1.09317E-9,1.06933E-9,1.07783E-9,1.06229E-9,1.09342E-9,1.08323E-9,1.08110E-9,1.07174E-9,1.08934E-9,1.08741E-9,1.07344E-9,1.09090E-9,1.07688E-9,1.06858E-9,1.09701E-9,1.06530E-9,1.07502E-9,1.09480E-9,1.07387E-9,1.07723E-9,1.08693E-9,1.09129E-9,1.08816E-9,1.06392E-9,1.08398E-9,1.10735E-9,1.08077E-9,1.10078E-9,1.06615E-9,1.06900E-9,1.07659E-9,1.08738E-9,1.07725E-9,1.08103E-9,1.07633E-9
