freq (Hz),input noise; V / sqrt(Hz) mcparamset 1  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 2  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 3  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 4  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 5  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 6  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 7  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 8  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 9  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 10  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 11  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 12  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 13  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 14  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 15  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 16  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 17  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 18  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 19  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 20  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 21  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 22  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 23  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 24  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 25  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 26  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 27  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 28  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 29  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 30  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 31  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 32  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 33  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 34  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 35  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 36  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 37  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 38  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 39  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 40  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 41  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 42  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 43  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 44  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 45  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 46  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 47  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 48  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 49  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 50  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 51  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 52  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 53  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 54  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 55  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 56  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 57  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 58  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 59  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 60  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 61  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 62  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 63  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 64  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 65  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 66  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 67  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 68  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 69  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 70  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 71  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 72  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 73  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 74  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 75  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 76  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 77  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 78  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 79  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 80  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 81  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 82  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 83  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 84  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 85  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 86  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 87  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 88  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 89  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 90  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 91  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 92  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 93  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 94  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 95  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 96  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 97  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 98  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 99  (V / sqrt(Hz)),input noise; V / sqrt(Hz) mcparamset 100  (V / sqrt(Hz))
10.0000E6,1.07193E-9,1.07590E-9,1.09489E-9,1.06846E-9,1.09049E-9,1.08645E-9,1.08621E-9,1.07492E-9,1.06333E-9,1.09954E-9,1.07564E-9,1.07821E-9,1.09418E-9,1.08173E-9,1.07036E-9,1.09206E-9,1.08716E-9,1.06849E-9,1.09073E-9,1.07691E-9,1.06978E-9,1.07920E-9,1.09172E-9,1.08159E-9,1.07283E-9,1.07746E-9,1.07448E-9,1.09321E-9,1.09232E-9,1.08776E-9,1.08993E-9,1.06480E-9,1.07820E-9,1.08467E-9,1.08506E-9,1.08262E-9,1.07598E-9,1.09288E-9,1.07458E-9,1.08359E-9,1.09167E-9,1.07363E-9,1.07706E-9,1.07615E-9,1.07388E-9,1.08023E-9,1.10199E-9,1.07438E-9,1.08343E-9,1.10156E-9,1.07932E-9,1.07912E-9,1.09926E-9,1.06309E-9,1.09384E-9,1.09093E-9,1.09803E-9,1.08560E-9,1.05861E-9,1.07010E-9,1.08101E-9,1.06876E-9,1.09828E-9,1.06860E-9,1.07524E-9,1.09297E-9,1.09036E-9,1.10096E-9,1.05326E-9,1.08062E-9,1.09264E-9,1.06683E-9,1.09758E-9,1.06320E-9,1.09641E-9,1.09782E-9,1.07833E-9,1.07128E-9,1.07122E-9,1.10019E-9,1.09498E-9,1.06673E-9,1.08507E-9,1.06087E-9,1.07444E-9,1.08138E-9,1.07075E-9,1.07128E-9,1.05609E-9,1.10421E-9,1.09508E-9,1.08084E-9,1.08140E-9,1.08327E-9,1.08476E-9,1.07785E-9,1.07905E-9,1.08404E-9,1.08773E-9,1.06909E-9
12.5893E6,1.07227E-9,1.07623E-9,1.09527E-9,1.06880E-9,1.09083E-9,1.08678E-9,1.08656E-9,1.07525E-9,1.06365E-9,1.09991E-9,1.07597E-9,1.07854E-9,1.09458E-9,1.08206E-9,1.07071E-9,1.09241E-9,1.08750E-9,1.06879E-9,1.09110E-9,1.07722E-9,1.07012E-9,1.07957E-9,1.09208E-9,1.08197E-9,1.07316E-9,1.07780E-9,1.07482E-9,1.09356E-9,1.09269E-9,1.08810E-9,1.09028E-9,1.06514E-9,1.07856E-9,1.08502E-9,1.08541E-9,1.08297E-9,1.07630E-9,1.09319E-9,1.07493E-9,1.08395E-9,1.09203E-9,1.07396E-9,1.07740E-9,1.07647E-9,1.07424E-9,1.08057E-9,1.10235E-9,1.07475E-9,1.08379E-9,1.10192E-9,1.07967E-9,1.07943E-9,1.09964E-9,1.06342E-9,1.09420E-9,1.09130E-9,1.09837E-9,1.08592E-9,1.05894E-9,1.07043E-9,1.08136E-9,1.06908E-9,1.09865E-9,1.06892E-9,1.07558E-9,1.09335E-9,1.09069E-9,1.10133E-9,1.05358E-9,1.08095E-9,1.09300E-9,1.06716E-9,1.09798E-9,1.06353E-9,1.09676E-9,1.09817E-9,1.07868E-9,1.07161E-9,1.07156E-9,1.10054E-9,1.09533E-9,1.06708E-9,1.08543E-9,1.06119E-9,1.07478E-9,1.08172E-9,1.07108E-9,1.07163E-9,1.05642E-9,1.10458E-9,1.09546E-9,1.08120E-9,1.08175E-9,1.08362E-9,1.08506E-9,1.07819E-9,1.07939E-9,1.08439E-9,1.08808E-9,1.06940E-9
15.8489E6,1.07281E-9,1.07675E-9,1.09586E-9,1.06933E-9,1.09138E-9,1.08731E-9,1.08709E-9,1.07577E-9,1.06415E-9,1.10050E-9,1.07648E-9,1.07906E-9,1.09521E-9,1.08258E-9,1.07124E-9,1.09296E-9,1.08804E-9,1.06926E-9,1.09167E-9,1.07771E-9,1.07066E-9,1.08014E-9,1.09264E-9,1.08256E-9,1.07368E-9,1.07835E-9,1.07535E-9,1.09411E-9,1.09325E-9,1.08861E-9,1.09083E-9,1.06566E-9,1.07911E-9,1.08557E-9,1.08595E-9,1.08352E-9,1.07681E-9,1.09371E-9,1.07549E-9,1.08451E-9,1.09259E-9,1.07449E-9,1.07792E-9,1.07698E-9,1.07480E-9,1.08111E-9,1.10291E-9,1.07532E-9,1.08436E-9,1.10248E-9,1.08020E-9,1.07994E-9,1.10022E-9,1.06393E-9,1.09478E-9,1.09190E-9,1.09891E-9,1.08643E-9,1.05947E-9,1.07095E-9,1.08191E-9,1.06958E-9,1.09922E-9,1.06942E-9,1.07612E-9,1.09393E-9,1.09121E-9,1.10192E-9,1.05409E-9,1.08146E-9,1.09355E-9,1.06767E-9,1.09861E-9,1.06406E-9,1.09731E-9,1.09872E-9,1.07922E-9,1.07212E-9,1.07209E-9,1.10110E-9,1.09588E-9,1.06762E-9,1.08600E-9,1.06169E-9,1.07531E-9,1.08225E-9,1.07160E-9,1.07217E-9,1.05692E-9,1.10516E-9,1.09604E-9,1.08175E-9,1.08230E-9,1.08417E-9,1.08555E-9,1.07873E-9,1.07993E-9,1.08493E-9,1.08863E-9,1.06990E-9
19.9526E6,1.07364E-9,1.07758E-9,1.09677E-9,1.07016E-9,1.09226E-9,1.08815E-9,1.08792E-9,1.07660E-9,1.06494E-9,1.10140E-9,1.07730E-9,1.07987E-9,1.09619E-9,1.08341E-9,1.07208E-9,1.09383E-9,1.08889E-9,1.07001E-9,1.09256E-9,1.07848E-9,1.07150E-9,1.08102E-9,1.09352E-9,1.08348E-9,1.07449E-9,1.07921E-9,1.07617E-9,1.09496E-9,1.09413E-9,1.08943E-9,1.09170E-9,1.06648E-9,1.07997E-9,1.08643E-9,1.08679E-9,1.08439E-9,1.07761E-9,1.09454E-9,1.07634E-9,1.08538E-9,1.09347E-9,1.07530E-9,1.07875E-9,1.07778E-9,1.07566E-9,1.08195E-9,1.10379E-9,1.07620E-9,1.08524E-9,1.10335E-9,1.08105E-9,1.08075E-9,1.10113E-9,1.06472E-9,1.09568E-9,1.09282E-9,1.09975E-9,1.08724E-9,1.06029E-9,1.07178E-9,1.08277E-9,1.07038E-9,1.10011E-9,1.07020E-9,1.07696E-9,1.09483E-9,1.09205E-9,1.10284E-9,1.05487E-9,1.08227E-9,1.09441E-9,1.06848E-9,1.09957E-9,1.06489E-9,1.09818E-9,1.09957E-9,1.08008E-9,1.07294E-9,1.07291E-9,1.10196E-9,1.09675E-9,1.06846E-9,1.08690E-9,1.06249E-9,1.07613E-9,1.08307E-9,1.07243E-9,1.07301E-9,1.05770E-9,1.10607E-9,1.09696E-9,1.08261E-9,1.08316E-9,1.08502E-9,1.08633E-9,1.07958E-9,1.08076E-9,1.08577E-9,1.08948E-9,1.07069E-9
25.1189E6,1.07495E-9,1.07887E-9,1.09820E-9,1.07146E-9,1.09364E-9,1.08949E-9,1.08919E-9,1.07789E-9,1.06617E-9,1.10282E-9,1.07857E-9,1.08113E-9,1.09771E-9,1.08471E-9,1.07339E-9,1.09520E-9,1.09022E-9,1.07120E-9,1.09395E-9,1.07970E-9,1.07281E-9,1.08239E-9,1.09490E-9,1.08490E-9,1.07576E-9,1.08057E-9,1.07745E-9,1.09631E-9,1.09551E-9,1.09071E-9,1.09306E-9,1.06774E-9,1.08133E-9,1.08779E-9,1.08812E-9,1.08573E-9,1.07887E-9,1.09587E-9,1.07766E-9,1.08674E-9,1.09485E-9,1.07659E-9,1.08005E-9,1.07904E-9,1.07701E-9,1.08327E-9,1.10516E-9,1.07757E-9,1.08661E-9,1.10472E-9,1.08237E-9,1.08205E-9,1.10253E-9,1.06594E-9,1.09710E-9,1.09426E-9,1.10108E-9,1.08851E-9,1.06156E-9,1.07309E-9,1.08410E-9,1.07163E-9,1.10151E-9,1.07143E-9,1.07828E-9,1.09624E-9,1.09338E-9,1.10430E-9,1.05609E-9,1.08353E-9,1.09576E-9,1.06975E-9,1.10107E-9,1.06622E-9,1.09954E-9,1.10091E-9,1.08142E-9,1.07424E-9,1.07417E-9,1.10331E-9,1.09812E-9,1.06977E-9,1.08830E-9,1.06375E-9,1.07741E-9,1.08437E-9,1.07371E-9,1.07431E-9,1.05892E-9,1.10749E-9,1.09839E-9,1.08394E-9,1.08450E-9,1.08636E-9,1.08756E-9,1.08090E-9,1.08208E-9,1.08709E-9,1.09081E-9,1.07192E-9
31.6228E6,1.07700E-9,1.08091E-9,1.10044E-9,1.07349E-9,1.09582E-9,1.09162E-9,1.09116E-9,1.07993E-9,1.06812E-9,1.10502E-9,1.08058E-9,1.08310E-9,1.10008E-9,1.08676E-9,1.07544E-9,1.09735E-9,1.09232E-9,1.07308E-9,1.09613E-9,1.08161E-9,1.07486E-9,1.08453E-9,1.09708E-9,1.08712E-9,1.07777E-9,1.08270E-9,1.07944E-9,1.09844E-9,1.09766E-9,1.09272E-9,1.09522E-9,1.06972E-9,1.08345E-9,1.08994E-9,1.09019E-9,1.08785E-9,1.08084E-9,1.09799E-9,1.07972E-9,1.08886E-9,1.09703E-9,1.07861E-9,1.08209E-9,1.08103E-9,1.07912E-9,1.08535E-9,1.10732E-9,1.07969E-9,1.08877E-9,1.10687E-9,1.08445E-9,1.08412E-9,1.10472E-9,1.06784E-9,1.09934E-9,1.09653E-9,1.10318E-9,1.09053E-9,1.06356E-9,1.07516E-9,1.08618E-9,1.07361E-9,1.10368E-9,1.07335E-9,1.08034E-9,1.09844E-9,1.09550E-9,1.10659E-9,1.05798E-9,1.08552E-9,1.09789E-9,1.07174E-9,1.10341E-9,1.06831E-9,1.10167E-9,1.10300E-9,1.08352E-9,1.07629E-9,1.07615E-9,1.10541E-9,1.10030E-9,1.07182E-9,1.09050E-9,1.06574E-9,1.07940E-9,1.08640E-9,1.07574E-9,1.07636E-9,1.06081E-9,1.10971E-9,1.10064E-9,1.08601E-9,1.08662E-9,1.08844E-9,1.08951E-9,1.08296E-9,1.08414E-9,1.08915E-9,1.09288E-9,1.07387E-9
39.8107E6,1.08023E-9,1.08412E-9,1.10394E-9,1.07668E-9,1.09927E-9,1.09497E-9,1.09424E-9,1.08313E-9,1.07118E-9,1.10848E-9,1.08373E-9,1.08619E-9,1.10378E-9,1.08999E-9,1.07866E-9,1.10075E-9,1.09564E-9,1.07605E-9,1.09955E-9,1.08462E-9,1.07806E-9,1.08787E-9,1.10049E-9,1.09058E-9,1.08093E-9,1.08606E-9,1.08257E-9,1.10179E-9,1.10105E-9,1.09589E-9,1.09862E-9,1.07280E-9,1.08680E-9,1.09332E-9,1.09344E-9,1.09117E-9,1.08393E-9,1.10136E-9,1.08293E-9,1.09220E-9,1.10046E-9,1.08178E-9,1.08530E-9,1.08417E-9,1.08243E-9,1.08862E-9,1.11071E-9,1.08302E-9,1.09215E-9,1.11024E-9,1.08772E-9,1.08739E-9,1.10814E-9,1.07081E-9,1.10286E-9,1.10008E-9,1.10650E-9,1.09371E-9,1.06668E-9,1.07841E-9,1.08944E-9,1.07673E-9,1.10709E-9,1.07636E-9,1.08359E-9,1.10189E-9,1.09885E-9,1.11021E-9,1.06094E-9,1.08866E-9,1.10122E-9,1.07487E-9,1.10708E-9,1.07162E-9,1.10502E-9,1.10628E-9,1.08682E-9,1.07954E-9,1.07924E-9,1.10871E-9,1.10373E-9,1.07504E-9,1.09396E-9,1.06887E-9,1.08252E-9,1.08959E-9,1.07892E-9,1.07955E-9,1.06379E-9,1.11320E-9,1.10416E-9,1.08924E-9,1.08994E-9,1.09171E-9,1.09260E-9,1.08621E-9,1.08738E-9,1.09237E-9,1.09614E-9,1.07695E-9
50.1187E6,1.08529E-9,1.08917E-9,1.10944E-9,1.08167E-9,1.10470E-9,1.10027E-9,1.09904E-9,1.08816E-9,1.07600E-9,1.11390E-9,1.08868E-9,1.09104E-9,1.10957E-9,1.09508E-9,1.08372E-9,1.10610E-9,1.10085E-9,1.08072E-9,1.10491E-9,1.08936E-9,1.08308E-9,1.09311E-9,1.10585E-9,1.09600E-9,1.08589E-9,1.09134E-9,1.08747E-9,1.10705E-9,1.10636E-9,1.10086E-9,1.10398E-9,1.07762E-9,1.09205E-9,1.09865E-9,1.09855E-9,1.09638E-9,1.08880E-9,1.10668E-9,1.08796E-9,1.09743E-9,1.10586E-9,1.08678E-9,1.09034E-9,1.08910E-9,1.08761E-9,1.09376E-9,1.11604E-9,1.08822E-9,1.09746E-9,1.11554E-9,1.09286E-9,1.09256E-9,1.11349E-9,1.07546E-9,1.10839E-9,1.10566E-9,1.11171E-9,1.09872E-9,1.07158E-9,1.08353E-9,1.09454E-9,1.08164E-9,1.11243E-9,1.08108E-9,1.08870E-9,1.10728E-9,1.10414E-9,1.11589E-9,1.06557E-9,1.09358E-9,1.10645E-9,1.07979E-9,1.11283E-9,1.07684E-9,1.11028E-9,1.11142E-9,1.09201E-9,1.08466E-9,1.08407E-9,1.11387E-9,1.10914E-9,1.08008E-9,1.09940E-9,1.07380E-9,1.08740E-9,1.09459E-9,1.08393E-9,1.08456E-9,1.06844E-9,1.11869E-9,1.10968E-9,1.09432E-9,1.09517E-9,1.09684E-9,1.09747E-9,1.09131E-9,1.09248E-9,1.09743E-9,1.10124E-9,1.08178E-9
63.0957E6,1.09324E-9,1.09709E-9,1.11806E-9,1.08951E-9,1.11323E-9,1.10861E-9,1.10657E-9,1.09606E-9,1.08356E-9,1.12239E-9,1.09646E-9,1.09866E-9,1.11866E-9,1.10306E-9,1.09166E-9,1.11449E-9,1.10903E-9,1.08807E-9,1.11332E-9,1.09681E-9,1.09096E-9,1.10132E-9,1.11428E-9,1.10449E-9,1.09369E-9,1.09964E-9,1.09515E-9,1.11532E-9,1.11470E-9,1.10867E-9,1.11239E-9,1.08519E-9,1.10029E-9,1.10702E-9,1.10657E-9,1.10455E-9,1.09645E-9,1.11508E-9,1.09583E-9,1.10564E-9,1.11432E-9,1.09461E-9,1.09826E-9,1.09686E-9,1.09574E-9,1.10183E-9,1.12440E-9,1.09637E-9,1.10580E-9,1.12384E-9,1.10092E-9,1.10071E-9,1.12188E-9,1.08275E-9,1.11707E-9,1.11440E-9,1.11990E-9,1.10661E-9,1.07927E-9,1.09158E-9,1.10254E-9,1.08936E-9,1.12081E-9,1.08850E-9,1.09671E-9,1.11575E-9,1.11247E-9,1.12482E-9,1.07282E-9,1.10131E-9,1.11466E-9,1.08751E-9,1.12184E-9,1.08504E-9,1.11853E-9,1.11950E-9,1.10016E-9,1.09272E-9,1.09165E-9,1.12198E-9,1.11764E-9,1.08799E-9,1.10795E-9,1.08156E-9,1.09506E-9,1.10244E-9,1.09178E-9,1.09241E-9,1.07574E-9,1.12730E-9,1.11835E-9,1.10227E-9,1.10337E-9,1.10488E-9,1.10513E-9,1.09930E-9,1.10048E-9,1.10536E-9,1.10926E-9,1.08938E-9
79.4328E6,1.10569E-9,1.10951E-9,1.13155E-9,1.10178E-9,1.12660E-9,1.12168E-9,1.11836E-9,1.10844E-9,1.09541E-9,1.13569E-9,1.10864E-9,1.11060E-9,1.13287E-9,1.11557E-9,1.10409E-9,1.12765E-9,1.12186E-9,1.09959E-9,1.12648E-9,1.10849E-9,1.10330E-9,1.11418E-9,1.12746E-9,1.11778E-9,1.10590E-9,1.11263E-9,1.10718E-9,1.12827E-9,1.12776E-9,1.12091E-9,1.12556E-9,1.09704E-9,1.11319E-9,1.12014E-9,1.11912E-9,1.11735E-9,1.10842E-9,1.12824E-9,1.10815E-9,1.11849E-9,1.12759E-9,1.10689E-9,1.11067E-9,1.10903E-9,1.10847E-9,1.11448E-9,1.13749E-9,1.10912E-9,1.11885E-9,1.13685E-9,1.11356E-9,1.11349E-9,1.13501E-9,1.09418E-9,1.13066E-9,1.12810E-9,1.13274E-9,1.11897E-9,1.09131E-9,1.10418E-9,1.11507E-9,1.10145E-9,1.13393E-9,1.10012E-9,1.10926E-9,1.12901E-9,1.12552E-9,1.13880E-9,1.08419E-9,1.11343E-9,1.12752E-9,1.09962E-9,1.13595E-9,1.09788E-9,1.13146E-9,1.13214E-9,1.11292E-9,1.10535E-9,1.10353E-9,1.13468E-9,1.13096E-9,1.10038E-9,1.12132E-9,1.09370E-9,1.10704E-9,1.11474E-9,1.10408E-9,1.10471E-9,1.08718E-9,1.14078E-9,1.13191E-9,1.11473E-9,1.11621E-9,1.11748E-9,1.11715E-9,1.11182E-9,1.11301E-9,1.11779E-9,1.12181E-9,1.10130E-9
100.000E6,1.12512E-9,1.12889E-9,1.15258E-9,1.12093E-9,1.14745E-9,1.14206E-9,1.13678E-9,1.12775E-9,1.11391E-9,1.15643E-9,1.12766E-9,1.12924E-9,1.15500E-9,1.13509E-9,1.12349E-9,1.14816E-9,1.14187E-9,1.11759E-9,1.14702E-9,1.12672E-9,1.12256E-9,1.13423E-9,1.14803E-9,1.13850E-9,1.12496E-9,1.13290E-9,1.12597E-9,1.14848E-9,1.14812E-9,1.14001E-9,1.14611E-9,1.11554E-9,1.13333E-9,1.14060E-9,1.13871E-9,1.13732E-9,1.12712E-9,1.14879E-9,1.12738E-9,1.13854E-9,1.14826E-9,1.12606E-9,1.13004E-9,1.12802E-9,1.12833E-9,1.13421E-9,1.15792E-9,1.12903E-9,1.13920E-9,1.15713E-9,1.13327E-9,1.13342E-9,1.15550E-9,1.11202E-9,1.15186E-9,1.14944E-9,1.15276E-9,1.13826E-9,1.11011E-9,1.12384E-9,1.13462E-9,1.12033E-9,1.15440E-9,1.11826E-9,1.12885E-9,1.14969E-9,1.14589E-9,1.16059E-9,1.10194E-9,1.13234E-9,1.14757E-9,1.11851E-9,1.15794E-9,1.11792E-9,1.15164E-9,1.15187E-9,1.13283E-9,1.12506E-9,1.12208E-9,1.15450E-9,1.15173E-9,1.11970E-9,1.14218E-9,1.11266E-9,1.12576E-9,1.13394E-9,1.12327E-9,1.12390E-9,1.10505E-9,1.16180E-9,1.15305E-9,1.13417E-9,1.13624E-9,1.13713E-9,1.13592E-9,1.13136E-9,1.13257E-9,1.13718E-9,1.14140E-9,1.11990E-9
125.893E6,1.15526E-9,1.15895E-9,1.18516E-9,1.15064E-9,1.17974E-9,1.17365E-9,1.16539E-9,1.15771E-9,1.14262E-9,1.18858E-9,1.15716E-9,1.15818E-9,1.18925E-9,1.16536E-9,1.15359E-9,1.17995E-9,1.17288E-9,1.14554E-9,1.17883E-9,1.15504E-9,1.15242E-9,1.16532E-9,1.17990E-9,1.17061E-9,1.15453E-9,1.16430E-9,1.15512E-9,1.17979E-9,1.17968E-9,1.16964E-9,1.17794E-9,1.14426E-9,1.16452E-9,1.17229E-9,1.16910E-9,1.16828E-9,1.15615E-9,1.18063E-9,1.15722E-9,1.16962E-9,1.18028E-9,1.15578E-9,1.16008E-9,1.15747E-9,1.15913E-9,1.16479E-9,1.18959E-9,1.15989E-9,1.17073E-9,1.18859E-9,1.16383E-9,1.16433E-9,1.18726E-9,1.13975E-9,1.18467E-9,1.18248E-9,1.18381E-9,1.16818E-9,1.13926E-9,1.15431E-9,1.16495E-9,1.14961E-9,1.18613E-9,1.14643E-9,1.15921E-9,1.18172E-9,1.17744E-9,1.19431E-9,1.12952E-9,1.16170E-9,1.17866E-9,1.14782E-9,1.19197E-9,1.14895E-9,1.18291E-9,1.18248E-9,1.16368E-9,1.15560E-9,1.15089E-9,1.18524E-9,1.18390E-9,1.14966E-9,1.17447E-9,1.14207E-9,1.15482E-9,1.16373E-9,1.15304E-9,1.15368E-9,1.13279E-9,1.19436E-9,1.18580E-9,1.16435E-9,1.16729E-9,1.16761E-9,1.16506E-9,1.16166E-9,1.16290E-9,1.16725E-9,1.17178E-9,1.14877E-9
